customer_id,first_name,last_name,email,phone,registration_date,state,age_group,loyalty_status,lifetime_value
289,First_288,Last_288,customer_288@email.com,555-1126,2021-10-08,NY,46-55,Silver,1266.72
290,First_289,Last_289,customer_289@email.com,555-8853,2023-09-25,IL,56-65,Platinum,7014.33
291,First_290,Last_290,customer_290@email.com,555-9859,2022-11-02,FL,26-35,Platinum,9417.12
292,First_291,Last_291,customer_291@email.com,555-4468,2020-12-03,PA,36-45,Bronze,4399.14
293,First_292,Last_292,customer_292@email.com,555-1621,2020-03-13,IL,26-35,Gold,5356.4
294,First_293,Last_293,customer_293@email.com,555-7795,2020-07-13,PA,65+,Platinum,5731.35
295,First_294,Last_294,customer_294@email.com,555-8089,2020-05-29,GA,56-65,Silver,6938.55
296,First_295,Last_295,customer_295@email.com,555-4412,2022-10-14,OH,56-65,Gold,8838.77
297,First_296,Last_296,customer_296@email.com,555-3753,2022-03-07,FL,26-35,Gold,1491.2
298,First_297,Last_297,customer_297@email.com,555-9605,2020-07-30,NY,46-55,Silver,5271.22
299,First_298,Last_298,customer_298@email.com,555-8403,2022-05-15,NY,65+,Silver,7290.91
300,First_299,Last_299,customer_299@email.com,555-9731,2020-04-02,IL,46-55,Silver,9795.81
301,First_300,Last_300,customer_300@email.com,555-5053,2022-03-17,NY,46-55,Bronze,5910.36
302,First_301,Last_301,customer_301@email.com,555-8297,2020-04-25,FL,26-35,Silver,7755.2
303,First_302,Last_302,customer_302@email.com,555-3239,2023-08-20,TX,65+,Silver,8169.49
304,First_303,Last_303,customer_303@email.com,555-6004,2022-03-26,NC,18-25,Platinum,1046.24
305,First_304,Last_304,customer_304@email.com,555-3642,2023-03-01,IL,26-35,Bronze,4859.26
306,First_305,Last_305,customer_305@email.com,555-7070,2023-02-04,IL,46-55,Platinum,9833.44
307,First_306,Last_306,customer_306@email.com,555-4581,2023-09-08,GA,65+,Silver,8484.62
308,First_307,Last_307,customer_307@email.com,555-1903,2023-12-15,IL,36-45,Silver,1390.58
309,First_308,Last_308,customer_308@email.com,555-8504,2022-12-22,NY,26-35,Bronze,7656.75
310,First_309,Last_309,customer_309@email.com,555-5358,2022-08-30,FL,18-25,Bronze,256.01
311,First_310,Last_310,customer_310@email.com,555-2560,2021-02-17,NC,26-35,Silver,1209.41
312,First_311,Last_311,customer_311@email.com,555-6312,2021-03-01,NY,26-35,Platinum,2784.67
313,First_312,Last_312,customer_312@email.com,555-4655,2021-02-19,GA,46-55,Platinum,905.89
314,First_313,Last_313,customer_313@email.com,555-6682,2020-07-19,PA,46-55,Bronze,2260.39
315,First_314,Last_314,customer_314@email.com,555-7076,2020-02-10,FL,65+,Gold,7974.59
316,First_315,Last_315,customer_315@email.com,555-3925,2021-03-03,IL,36-45,Gold,9233.09
317,First_316,Last_316,customer_316@email.com,555-8659,2022-12-29,IL,36-45,Silver,490.16
318,First_317,Last_317,customer_317@email.com,555-4960,2021-12-01,IL,65+,Bronze,8442.75
319,First_318,Last_318,customer_318@email.com,555-9541,2020-03-12,GA,65+,Silver,6374.73
320,First_319,Last_319,customer_319@email.com,555-6434,2023-01-30,TX,18-25,Silver,231.95
321,First_320,Last_320,customer_320@email.com,555-2613,2023-04-04,NY,18-25,Platinum,3815.71
322,First_321,Last_321,customer_321@email.com,555-8042,2022-04-13,TX,56-65,Gold,5410.91
323,First_322,Last_322,customer_322@email.com,555-7665,2023-02-15,NY,36-45,Platinum,2925.53
324,First_323,Last_323,customer_323@email.com,555-9913,2021-08-09,FL,18-25,Platinum,5019.6
325,First_324,Last_324,customer_324@email.com,555-2357,2023-09-11,FL,18-25,Gold,271.53
326,First_325,Last_325,customer_325@email.com,555-2171,2020-10-28,NY,65+,Silver,8697.18
327,First_326,Last_326,customer_326@email.com,555-7838,2023-04-25,NC,26-35,Bronze,424.67
328,First_327,Last_327,customer_327@email.com,555-3761,2022-08-09,GA,65+,Platinum,1650.73
329,First_328,Last_328,customer_328@email.com,555-2146,2023-08-17,TX,65+,Platinum,4083.35
330,First_329,Last_329,customer_329@email.com,555-5707,2020-06-14,PA,26-35,Platinum,7304.35
331,First_330,Last_330,customer_330@email.com,555-9911,2021-08-23,PA,26-35,Platinum,4267.65
332,First_331,Last_331,customer_331@email.com,555-8311,2020-04-08,OH,18-25,Platinum,7777.8
333,First_332,Last_332,customer_332@email.com,555-8347,2023-04-22,IL,46-55,Silver,3555.97
334,First_333,Last_333,customer_333@email.com,555-8022,2021-01-20,PA,46-55,Bronze,6488.17
335,First_334,Last_334,customer_334@email.com,555-5004,2021-10-08,CA,56-65,Platinum,6877.84
336,First_335,Last_335,customer_335@email.com,555-6277,2022-09-10,TX,65+,Gold,9292.5
337,First_336,Last_336,customer_336@email.com,555-9348,2021-08-30,GA,36-45,Gold,5294.92
338,First_337,Last_337,customer_337@email.com,555-2866,2022-03-15,GA,65+,Gold,1315.95
339,First_338,Last_338,customer_338@email.com,555-9165,2020-05-16,FL,65+,Platinum,6294.19
340,First_339,Last_339,customer_339@email.com,555-1639,2021-07-25,NC,26-35,Platinum,8319.04
341,First_340,Last_340,customer_340@email.com,555-3638,2023-12-25,NC,56-65,Platinum,4669.71
342,First_341,Last_341,customer_341@email.com,555-2812,2023-06-17,TX,36-45,Bronze,3116.9
343,First_342,Last_342,customer_342@email.com,555-3347,2023-12-10,TX,46-55,Bronze,9133.76
344,First_343,Last_343,customer_343@email.com,555-7612,2021-09-21,PA,56-65,Silver,6375.45
345,First_344,Last_344,customer_344@email.com,555-9863,2021-05-31,NY,56-65,Bronze,1224.34
346,First_345,Last_345,customer_345@email.com,555-7582,2020-09-14,CA,56-65,Platinum,5900.24
347,First_346,Last_346,customer_346@email.com,555-3163,2021-11-27,NC,18-25,Gold,2482.35
348,First_347,Last_347,customer_347@email.com,555-6575,2020-12-19,PA,56-65,Gold,4108.01
349,First_348,Last_348,customer_348@email.com,555-3397,2021-11-26,FL,18-25,Gold,9804.28
350,First_349,Last_349,customer_349@email.com,555-6617,2020-01-11,IL,56-65,Bronze,2245.97
351,First_350,Last_350,customer_350@email.com,555-3614,2023-10-23,GA,26-35,Bronze,4485.13
352,First_351,Last_351,customer_351@email.com,555-3961,2021-12-20,PA,46-55,Gold,3972.91
353,First_352,Last_352,customer_352@email.com,555-9751,2022-06-07,OH,26-35,Bronze,3922.56
354,First_353,Last_353,customer_353@email.com,555-6638,2021-04-15,NC,26-35,Silver,7769.28
355,First_354,Last_354,customer_354@email.com,555-6232,2020-02-10,MI,36-45,Platinum,6570.2
356,First_355,Last_355,customer_355@email.com,555-9770,2023-10-20,TX,36-45,Gold,2896.62
357,First_356,Last_356,customer_356@email.com,555-3930,2023-07-24,PA,65+,Gold,7867.17
358,First_357,Last_357,customer_357@email.com,555-7009,2020-05-08,FL,26-35,Platinum,2619.36
359,First_358,Last_358,customer_358@email.com,555-1309,2023-08-06,GA,65+,Bronze,4816.13
360,First_359,Last_359,customer_359@email.com,555-6520,2020-08-14,TX,36-45,Platinum,7362.09
361,First_360,Last_360,customer_360@email.com,555-5016,2023-10-24,PA,65+,Bronze,4647.6
362,First_361,Last_361,customer_361@email.com,555-9191,2020-01-13,OH,36-45,Bronze,480.68
363,First_362,Last_362,customer_362@email.com,555-1819,2022-04-11,NC,26-35,Silver,4509.48
364,First_363,Last_363,customer_363@email.com,555-2602,2022-03-09,PA,46-55,Bronze,287.32
365,First_364,Last_364,customer_364@email.com,555-5578,2020-09-01,TX,46-55,Gold,8194.93
366,First_365,Last_365,customer_365@email.com,555-7325,2020-09-19,CA,36-45,Gold,1252.03
367,First_366,Last_366,customer_366@email.com,555-6002,2020-04-03,FL,18-25,Silver,2540.74
368,First_367,Last_367,customer_367@email.com,555-2825,2020-07-05,TX,26-35,Bronze,6764.95
369,First_368,Last_368,customer_368@email.com,555-8883,2023-02-20,CA,65+,Bronze,9363.95
370,First_369,Last_369,customer_369@email.com,555-9864,2022-05-05,TX,36-45,Platinum,720.69
371,First_370,Last_370,customer_370@email.com,555-6708,2020-04-21,PA,26-35,Bronze,3111.02
372,First_371,Last_371,customer_371@email.com,555-7542,2021-10-13,TX,18-25,Platinum,6745.5
373,First_372,Last_372,customer_372@email.com,555-6344,2020-08-24,OH,36-45,Bronze,8982.78
374,First_373,Last_373,customer_373@email.com,555-9254,2021-03-08,NC,46-55,Silver,3486.34
375,First_374,Last_374,customer_374@email.com,555-5603,2020-08-14,PA,18-25,Bronze,4369.05
376,First_375,Last_375,customer_375@email.com,555-4280,2023-06-11,MI,56-65,Bronze,528.74
377,First_376,Last_376,customer_376@email.com,555-8693,2022-07-15,NY,46-55,Bronze,7013.37
378,First_377,Last_377,customer_377@email.com,555-9478,2021-02-09,MI,65+,Gold,2713.29
379,First_378,Last_378,customer_378@email.com,555-4955,2023-12-10,CA,46-55,Bronze,1549.74
380,First_379,Last_379,customer_379@email.com,555-8537,2021-08-22,MI,65+,Bronze,764.71
381,First_380,Last_380,customer_380@email.com,555-2390,2022-01-20,FL,65+,Bronze,9621.17
382,First_381,Last_381,customer_381@email.com,555-5129,2023-07-31,NC,46-55,Silver,5867.47
383,First_382,Last_382,customer_382@email.com,555-5702,2020-01-10,TX,26-35,Bronze,1831.68
384,First_383,Last_383,customer_383@email.com,555-2697,2021-08-04,GA,65+,Silver,9731.16
385,First_384,Last_384,customer_384@email.com,555-7782,2021-01-31,PA,26-35,Platinum,9589.08
386,First_385,Last_385,customer_385@email.com,555-3403,2021-06-18,GA,26-35,Bronze,899.38
387,First_386,Last_386,customer_386@email.com,555-5669,2022-05-27,GA,26-35,Platinum,6856.01
388,First_387,Last_387,customer_387@email.com,555-1074,2020-10-25,OH,65+,Bronze,8990.63
389,First_388,Last_388,customer_388@email.com,555-9972,2023-03-13,NY,56-65,Silver,1459.35
390,First_389,Last_389,customer_389@email.com,555-2484,2021-10-28,IL,65+,Platinum,9124.78
391,First_390,Last_390,customer_390@email.com,555-6088,2022-10-05,OH,18-25,Bronze,345.31
392,First_391,Last_391,customer_391@email.com,555-3943,2021-01-06,PA,26-35,Platinum,793.9
393,First_392,Last_392,customer_392@email.com,555-3022,2023-04-03,PA,18-25,Gold,4009.17
394,First_393,Last_393,customer_393@email.com,555-1836,2020-06-09,TX,26-35,Gold,199.53
395,First_394,Last_394,customer_394@email.com,555-1986,2021-07-15,IL,56-65,Platinum,1345.14
396,First_395,Last_395,customer_395@email.com,555-1954,2022-02-15,NY,56-65,Gold,9150.89
397,First_396,Last_396,customer_396@email.com,555-1992,2023-02-28,GA,26-35,Bronze,9652.29
398,First_397,Last_397,customer_397@email.com,555-2937,2022-07-06,IL,65+,Platinum,6460.98
399,First_398,Last_398,customer_398@email.com,555-2710,2020-08-12,NY,46-55,Bronze,3878.11
400,First_399,Last_399,customer_399@email.com,555-4991,2020-12-06,IL,56-65,Gold,4746.99
401,First_400,Last_400,customer_400@email.com,555-7804,2020-12-18,PA,46-55,Bronze,5652.91
402,First_401,Last_401,customer_401@email.com,555-6406,2022-02-05,NY,18-25,Bronze,7298.6
403,First_402,Last_402,customer_402@email.com,555-3696,2020-08-16,TX,18-25,Silver,3467.47
404,First_403,Last_403,customer_403@email.com,555-1182,2020-02-06,NC,18-25,Silver,4076.61
405,First_404,Last_404,customer_404@email.com,555-7683,2022-04-09,IL,46-55,Silver,373.98
406,First_405,Last_405,customer_405@email.com,555-8853,2020-08-25,GA,36-45,Gold,594.28
407,First_406,Last_406,customer_406@email.com,555-1333,2021-09-18,NC,36-45,Platinum,1798.95
408,First_407,Last_407,customer_407@email.com,555-6459,2021-02-26,OH,56-65,Gold,3345.98
409,First_408,Last_408,customer_408@email.com,555-6597,2022-11-12,CA,26-35,Silver,2050.12
410,First_409,Last_409,customer_409@email.com,555-4400,2021-08-29,OH,56-65,Platinum,3350.07
411,First_410,Last_410,customer_410@email.com,555-3310,2020-12-05,TX,18-25,Silver,7538.68
412,First_411,Last_411,customer_411@email.com,555-3302,2020-12-31,NY,46-55,Platinum,6215.5
413,First_412,Last_412,customer_412@email.com,555-3703,2020-02-13,FL,18-25,Platinum,9254.75
414,First_413,Last_413,customer_413@email.com,555-9769,2022-11-08,GA,18-25,Platinum,3865.31
415,First_414,Last_414,customer_414@email.com,555-4662,2023-02-05,TX,65+,Gold,2447.5
416,First_415,Last_415,customer_415@email.com,555-6942,2020-11-26,IL,36-45,Platinum,7635.43
417,First_416,Last_416,customer_416@email.com,555-8151,2023-09-25,OH,65+,Gold,8939.39
418,First_417,Last_417,customer_417@email.com,555-7170,2022-09-18,FL,26-35,Platinum,303.65
419,First_418,Last_418,customer_418@email.com,555-4306,2021-10-29,FL,26-35,Silver,6974.59
420,First_419,Last_419,customer_419@email.com,555-6349,2022-05-25,FL,36-45,Gold,7042.0
421,First_420,Last_420,customer_420@email.com,555-7594,2022-08-02,NC,46-55,Gold,3936.69
422,First_421,Last_421,customer_421@email.com,555-3353,2021-04-05,MI,46-55,Bronze,7229.36
423,First_422,Last_422,customer_422@email.com,555-2248,2022-05-11,MI,65+,Platinum,9625.79
424,First_423,Last_423,customer_423@email.com,555-6704,2023-10-27,TX,36-45,Platinum,7551.51
425,First_424,Last_424,customer_424@email.com,555-4653,2022-03-03,FL,46-55,Gold,7751.8
426,First_425,Last_425,customer_425@email.com,555-4192,2023-01-22,MI,65+,Silver,2988.88
427,First_426,Last_426,customer_426@email.com,555-2561,2020-06-03,MI,46-55,Gold,8226.82
428,First_427,Last_427,customer_427@email.com,555-8560,2020-05-05,NC,26-35,Platinum,7398.25
429,First_428,Last_428,customer_428@email.com,555-4524,2021-02-09,NY,36-45,Platinum,7472.74
430,First_429,Last_429,customer_429@email.com,555-6778,2020-03-27,GA,26-35,Gold,1389.19
431,First_430,Last_430,customer_430@email.com,555-8129,2023-01-31,NY,46-55,Bronze,7332.32
432,First_431,Last_431,customer_431@email.com,555-7394,2023-02-19,OH,46-55,Bronze,6347.95
433,First_432,Last_432,customer_432@email.com,555-2178,2023-01-15,TX,18-25,Silver,9527.47
434,First_433,Last_433,customer_433@email.com,555-9977,2020-05-21,FL,46-55,Silver,9531.85
435,First_434,Last_434,customer_434@email.com,555-5758,2020-09-27,FL,56-65,Platinum,675.29
436,First_435,Last_435,customer_435@email.com,555-8139,2020-05-24,NC,26-35,Bronze,8034.49
437,First_436,Last_436,customer_436@email.com,555-6648,2020-05-19,CA,46-55,Bronze,877.48
438,First_437,Last_437,customer_437@email.com,555-4157,2023-02-18,IL,65+,Platinum,4931.86
439,First_438,Last_438,customer_438@email.com,555-3663,2020-08-19,MI,36-45,Gold,8877.75
440,First_439,Last_439,customer_439@email.com,555-1241,2020-06-29,PA,46-55,Platinum,3834.2
441,First_440,Last_440,customer_440@email.com,555-5760,2021-11-08,CA,26-35,Gold,7090.1
442,First_441,Last_441,customer_441@email.com,555-5801,2021-01-01,NY,36-45,Platinum,6859.87
443,First_442,Last_442,customer_442@email.com,555-3335,2021-08-11,NC,26-35,Platinum,1973.18
444,First_443,Last_443,customer_443@email.com,555-9667,2020-04-02,IL,65+,Platinum,8779.2
445,First_444,Last_444,customer_444@email.com,555-2232,2023-01-27,PA,36-45,Platinum,6258.35
446,First_445,Last_445,customer_445@email.com,555-5863,2022-05-10,NC,26-35,Silver,2812.1
447,First_446,Last_446,customer_446@email.com,555-1687,2023-06-12,TX,56-65,Silver,9827.61
448,First_447,Last_447,customer_447@email.com,555-4904,2022-04-07,GA,46-55,Silver,6196.97
449,First_448,Last_448,customer_448@email.com,555-4032,2021-02-13,IL,36-45,Silver,6248.51
450,First_449,Last_449,customer_449@email.com,555-8308,2021-02-15,NY,46-55,Gold,6853.35
451,First_450,Last_450,customer_450@email.com,555-8413,2020-10-02,MI,36-45,Gold,3131.02
452,First_451,Last_451,customer_451@email.com,555-5501,2020-08-23,FL,65+,Silver,3636.77
453,First_452,Last_452,customer_452@email.com,555-7634,2022-01-01,NY,65+,Platinum,5891.34
454,First_453,Last_453,customer_453@email.com,555-1021,2020-04-03,NY,56-65,Gold,7389.05
455,First_454,Last_454,customer_454@email.com,555-1081,2021-06-29,PA,26-35,Bronze,4388.11
456,First_455,Last_455,customer_455@email.com,555-8441,2020-05-03,GA,65+,Silver,1867.01
457,First_456,Last_456,customer_456@email.com,555-5241,2022-09-22,MI,36-45,Gold,8127.57
458,First_457,Last_457,customer_457@email.com,555-1950,2022-04-11,PA,26-35,Silver,7294.29
459,First_458,Last_458,customer_458@email.com,555-7455,2020-12-05,GA,26-35,Silver,1083.01
460,First_459,Last_459,customer_459@email.com,555-1913,2022-02-26,IL,36-45,Gold,710.33
461,First_460,Last_460,customer_460@email.com,555-5817,2022-06-08,GA,65+,Platinum,6488.34
462,First_461,Last_461,customer_461@email.com,555-9353,2021-09-19,NY,65+,Gold,9863.37
463,First_462,Last_462,customer_462@email.com,555-5341,2023-06-22,CA,56-65,Gold,1189.18
464,First_463,Last_463,customer_463@email.com,555-5354,2023-09-20,NY,46-55,Gold,5119.95
465,First_464,Last_464,customer_464@email.com,555-2627,2020-05-06,GA,65+,Bronze,5834.05
466,First_465,Last_465,customer_465@email.com,555-2814,2021-06-14,GA,65+,Gold,8901.66
467,First_466,Last_466,customer_466@email.com,555-2826,2020-09-04,PA,36-45,Bronze,6865.56
468,First_467,Last_467,customer_467@email.com,555-1970,2023-11-02,NY,26-35,Bronze,3094.49
469,First_468,Last_468,customer_468@email.com,555-9415,2022-07-02,GA,18-25,Platinum,5112.56
470,First_469,Last_469,customer_469@email.com,555-1856,2022-10-31,TX,26-35,Silver,4214.24
471,First_470,Last_470,customer_470@email.com,555-8072,2022-01-07,PA,18-25,Silver,3933.52
472,First_471,Last_471,customer_471@email.com,555-5695,2022-01-11,IL,18-25,Silver,8128.12
473,First_472,Last_472,customer_472@email.com,555-8696,2021-08-11,GA,26-35,Gold,8264.53
474,First_473,Last_473,customer_473@email.com,555-9457,2022-10-24,IL,26-35,Silver,8531.49
475,First_474,Last_474,customer_474@email.com,555-4265,2023-03-09,IL,65+,Platinum,6173.07
476,First_475,Last_475,customer_475@email.com,555-2574,2021-10-06,FL,46-55,Platinum,9861.59
477,First_476,Last_476,customer_476@email.com,555-5015,2022-05-09,FL,65+,Gold,9493.32
478,First_477,Last_477,customer_477@email.com,555-9799,2023-10-28,NY,18-25,Bronze,1303.48
479,First_478,Last_478,customer_478@email.com,555-1382,2021-11-30,MI,56-65,Gold,2651.04
480,First_479,Last_479,customer_479@email.com,555-9431,2023-04-21,TX,18-25,Bronze,4693.25
481,First_480,Last_480,customer_480@email.com,555-3774,2023-08-15,PA,18-25,Silver,5421.97
482,First_481,Last_481,customer_481@email.com,555-2585,2020-03-27,OH,26-35,Gold,4002.17
483,First_482,Last_482,customer_482@email.com,555-1715,2022-02-20,FL,18-25,Gold,2369.95
484,First_483,Last_483,customer_483@email.com,555-5875,2020-11-25,MI,56-65,Platinum,1291.17
485,First_484,Last_484,customer_484@email.com,555-4282,2022-08-11,OH,65+,Silver,9868.52
486,First_485,Last_485,customer_485@email.com,555-5053,2022-11-01,GA,46-55,Platinum,644.52
487,First_486,Last_486,customer_486@email.com,555-5942,2022-05-17,GA,36-45,Platinum,7938.56
488,First_487,Last_487,customer_487@email.com,555-3307,2021-08-04,TX,36-45,Gold,8222.42
489,First_488,Last_488,customer_488@email.com,555-8764,2021-08-21,PA,36-45,Silver,409.63
490,First_489,Last_489,customer_489@email.com,555-3252,2021-02-24,NY,26-35,Gold,437.24
491,First_490,Last_490,customer_490@email.com,555-6516,2022-05-07,PA,56-65,Gold,2361.08
492,First_491,Last_491,customer_491@email.com,555-1278,2021-11-12,GA,26-35,Bronze,7715.98
493,First_492,Last_492,customer_492@email.com,555-8277,2021-04-22,GA,36-45,Silver,1219.89
494,First_493,Last_493,customer_493@email.com,555-1358,2021-11-27,FL,65+,Silver,3526.93
495,First_494,Last_494,customer_494@email.com,555-9238,2021-11-30,PA,26-35,Gold,1472.43
496,First_495,Last_495,customer_495@email.com,555-6799,2020-06-01,IL,46-55,Platinum,3844.02
497,First_496,Last_496,customer_496@email.com,555-8893,2023-01-31,CA,46-55,Platinum,9656.04
498,First_497,Last_497,customer_497@email.com,555-1532,2023-01-03,MI,36-45,Platinum,1497.64
499,First_498,Last_498,customer_498@email.com,555-9548,2021-05-12,GA,36-45,Bronze,6854.63
500,First_499,Last_499,customer_499@email.com,555-9423,2021-11-01,PA,18-25,Platinum,6906.31
501,First_500,Last_500,customer_500@email.com,555-3781,2021-03-27,NC,46-55,Platinum,9073.53
502,First_501,Last_501,customer_501@email.com,555-3040,2023-10-19,PA,18-25,Silver,3069.83
503,First_502,Last_502,customer_502@email.com,555-6180,2022-11-01,IL,65+,Gold,4777.06
504,First_503,Last_503,customer_503@email.com,555-7386,2023-03-17,CA,26-35,Platinum,2304.34
505,First_504,Last_504,customer_504@email.com,555-6511,2021-07-28,NC,46-55,Bronze,5573.72
506,First_505,Last_505,customer_505@email.com,555-1153,2022-08-13,MI,26-35,Gold,129.1
507,First_506,Last_506,customer_506@email.com,555-3857,2020-05-05,MI,36-45,Silver,9542.36
